open_time,open,high,low,close,volume
2024-10-01 04:09:00,63715.4,63731.2,63674.0,63686.5,152.28
2024-10-01 04:10:00,63686.6,63688.2,63662.9,63669.9,86.606
2024-10-01 04:11:00,63669.9,63694.6,63669.8,63686.3,42.317
2024-10-01 04:12:00,63686.3,63686.4,63658.5,63658.5,38.786
2024-10-01 04:13:00,63658.5,63660.8,63627.6,63660.7,138.078
2024-10-01 04:14:00,63660.7,63674.8,63650.0,63650.0,45.509
2024-10-01 04:15:00,63650.1,63674.8,63650.0,63674.8,47.351
2024-10-01 04:16:00,63674.7,63683.9,63662.6,63683.9,48.884
2024-10-01 04:17:00,63683.8,63695.0,63676.8,63694.9,76.646
2024-10-01 04:18:00,63694.9,63700.0,63687.8,63700.0,38.748
2024-10-01 04:19:00,63700.0,63760.6,63696.0,63758.1,114.024
2024-10-01 04:20:00,63758.2,63760.0,63712.0,63712.0,52.818
2024-10-01 04:21:00,63712.0,63770.0,63712.0,63762.9,127.254
2024-10-01 04:22:00,63762.9,63768.3,63747.0,63747.1,46.935
2024-10-01 04:23:00,63747.0,63759.9,63739.9,63745.1,77.496
2024-10-01 04:24:00,63745.1,63745.1,63710.0,63712.4,47.929
2024-10-01 04:25:00,63712.4,63741.5,63712.4,63725.8,67.111
2024-10-01 04:26:00,63725.4,63737.2,63710.4,63710.5,51.086
2024-10-01 04:27:00,63710.5,63748.2,63710.4,63748.2,36.119
2024-10-01 04:28:00,63748.2,63762.2,63747.5,63751.5,87.105
2024-10-01 04:29:00,63751.5,63765.0,63750.4,63764.9,90.081
2024-10-01 04:30:00,63764.9,63770.0,63749.3,63749.4,104.183
2024-10-01 04:31:00,63749.3,63770.0,63747.6,63770.0,31.085
2024-10-01 04:32:00,63770.0,63804.7,63769.9,63790.5,160.65
2024-10-01 04:33:00,63790.5,63810.0,63765.3,63791.3,177.863
2024-10-01 04:34:00,63791.3,63799.9,63769.0,63788.8,212.628
2024-10-01 04:35:00,63788.8,63808.0,63782.1,63807.9,97.155
2024-10-01 04:36:00,63808.0,63810.0,63788.4,63795.3,86.029
2024-10-01 04:37:00,63795.2,63810.0,63771.8,63788.3,86.898
2024-10-01 04:38:00,63788.2,63850.0,63788.2,63827.2,152.109
2024-10-01 04:39:00,63827.1,63845.5,63818.5,63829.3,108.171
2024-10-01 04:40:00,63829.2,63835.2,63788.3,63800.2,106.319
2024-10-01 04:41:00,63800.2,63814.2,63797.6,63797.6,62.331
2024-10-01 04:42:00,63797.7,63797.7,63769.6,63774.3,77.054
2024-10-01 04:43:00,63774.3,63774.4,63751.4,63751.4,57.372
2024-10-01 04:44:00,63751.5,63787.7,63751.4,63787.7,52.425
2024-10-01 04:45:00,63787.9,63790.0,63778.1,63781.3,42.398
2024-10-01 04:46:00,63781.4,63799.0,63780.0,63791.4,45.611
2024-10-01 04:47:00,63791.5,63801.9,63750.0,63763.5,63.279
2024-10-01 04:48:00,63763.5,63807.3,63763.4,63799.9,65.422
2024-10-01 04:49:00,63800.0,63814.4,63791.6,63791.6,59.803
2024-10-01 04:50:00,63791.6,63797.8,63775.6,63794.6,36.881
2024-10-01 04:51:00,63794.7,63794.7,63766.2,63785.0,31.455
2024-10-01 04:52:00,63785.0,63798.2,63784.9,63792.0,92.268
2024-10-01 04:53:00,63791.9,63829.7,63791.9,63812.3,41.316
2024-10-01 04:54:00,63812.2,63821.2,63792.0,63792.0,54.652
2024-10-01 04:55:00,63792.0,63803.9,63775.7,63803.7,74.304
2024-10-01 04:56:00,63803.8,63803.8,63785.2,63792.8,31.176
2024-10-01 04:57:00,63792.8,63808.0,63785.0,63785.1,60.977
2024-10-01 04:58:00,63785.1,63820.8,63785.1,63814.8,96.797
2024-10-01 04:59:00,63814.9,63843.2,63802.9,63835.9,171.112
2024-10-01 05:00:00,63836.0,63872.0,63802.4,63808.3,405.716
2024-10-01 05:01:00,63808.3,63815.5,63781.0,63781.1,142.824
2024-10-01 05:02:00,63781.0,63789.4,63775.3,63775.3,69.508
2024-10-01 05:03:00,63775.3,63777.0,63764.9,63774.9,105.673
2024-10-01 05:04:00,63774.9,63793.8,63769.7,63769.7,77.563
2024-10-01 05:05:00,63769.7,63785.3,63757.7,63757.7,81.43
2024-10-01 05:06:00,63757.7,63757.7,63710.6,63727.5,88.532
2024-10-01 05:07:00,63727.6,63741.5,63717.5,63729.9,141.672
2024-10-01 05:08:00,63729.9,63753.9,63729.9,63745.6,69.538
2024-10-01 05:09:00,63745.5,63784.0,63745.5,63776.8,62.61
2024-10-01 05:10:00,63776.9,63781.0,63747.9,63758.0,104.53
2024-10-01 05:11:00,63758.0,63771.8,63750.4,63771.8,48.023
2024-10-01 05:12:00,63771.8,63771.8,63739.0,63740.2,43.068
2024-10-01 05:13:00,63740.2,63751.1,63693.5,63693.5,108.32
2024-10-01 05:14:00,63693.5,63731.0,63693.5,63730.9,102.48
2024-10-01 05:15:00,63730.9,63750.0,63730.9,63739.7,38.253
2024-10-01 05:16:00,63739.7,63767.6,63739.7,63767.5,26.75
2024-10-01 05:17:00,63767.6,63767.6,63755.5,63755.6,40.012
2024-10-01 05:18:00,63755.5,63761.1,63725.5,63725.5,26.488
2024-10-01 05:19:00,63725.6,63725.6,63696.0,63698.1,43.828
2024-10-01 05:20:00,63698.1,63699.9,63676.3,63699.9,118.755
2024-10-01 05:21:00,63699.9,63726.6,63699.8,63726.5,21.792
2024-10-01 05:22:00,63726.6,63726.6,63710.5,63718.1,36.212
2024-10-01 05:23:00,63718.1,63730.0,63712.3,63729.9,19.242
2024-10-01 05:24:00,63730.0,63730.0,63724.8,63730.0,18.278
2024-10-01 05:25:00,63730.0,63730.0,63710.6,63712.0,41.539
2024-10-01 05:26:00,63712.1,63716.0,63706.0,63706.0,39.114
2024-10-01 05:27:00,63705.2,63705.2,63650.0,63661.0,220.842
2024-10-01 05:28:00,63661.0,63661.1,63659.8,63659.8,36.223
2024-10-01 05:29:00,63659.8,63697.0,63659.8,63696.9,137.677
2024-10-01 05:30:00,63697.0,63697.0,63671.1,63671.2,34.665
2024-10-01 05:31:00,63671.1,63671.2,63658.1,63658.2,34.32
2024-10-01 05:32:00,63658.2,63689.2,63657.4,63689.2,30.249
2024-10-01 05:33:00,63689.1,63703.3,63680.0,63703.3,34.071
2024-10-01 05:34:00,63703.3,63712.7,63700.0,63705.6,42.025
2024-10-01 05:35:00,63705.6,63710.0,63705.5,63709.9,23.746
2024-10-01 05:36:00,63709.9,63732.4,63709.9,63718.1,45.242
2024-10-01 05:37:00,63718.0,63726.8,63717.7,63724.1,23.661
2024-10-01 05:38:00,63724.0,63724.1,63703.0,63703.0,20.345
2024-10-01 05:39:00,63703.0,63703.0,63673.6,63673.6,27.392
2024-10-01 05:40:00,63673.7,63680.1,63658.9,63658.9,39.159
2024-10-01 05:41:00,63659.0,63668.0,63658.9,63668.0,39.01
2024-10-01 05:42:00,63667.9,63689.2,63667.9,63680.0,41.384
2024-10-01 05:43:00,63680.0,63685.7,63680.0,63685.7,11.383
2024-10-01 05:44:00,63685.6,63685.7,63677.0,63677.7,32.066
2024-10-01 05:45:00,63677.7,63702.7,63677.7,63702.7,25.09
2024-10-01 05:46:00,63702.6,63725.9,63702.6,63725.9,75.526
2024-10-01 05:47:00,63725.9,63727.6,63709.7,63710.5,36.721
2024-10-01 05:48:00,63710.5,63721.6,63710.5,63721.6,15.657
2024-10-01 05:49:00,63721.6,63723.5,63711.7,63723.4,15.843
2024-10-01 05:50:00,63723.4,63724.5,63723.4,63723.5,18.992
2024-10-01 05:51:00,63723.6,63738.3,63723.5,63738.2,30.144
2024-10-01 05:52:00,63738.2,63738.3,63730.0,63733.4,16.995
2024-10-01 05:53:00,63733.4,63733.4,63733.3,63733.4,13.264
2024-10-01 05:54:00,63733.4,63733.4,63685.0,63685.0,46.938
2024-10-01 05:55:00,63685.1,63695.4,63685.0,63695.4,25.614
2024-10-01 05:56:00,63695.4,63695.4,63685.0,63695.4,17.67
2024-10-01 05:57:00,63695.3,63714.3,63695.3,63714.3,18.02
2024-10-01 05:58:00,63714.3,63728.0,63714.2,63728.0,37.372
2024-10-01 05:59:00,63728.0,63733.9,63727.9,63733.9,25.708
2024-10-01 06:00:00,63733.9,63755.0,63731.0,63750.9,120.168
2024-10-01 06:01:00,63750.9,63771.8,63750.8,63764.0,66.5
2024-10-01 06:02:00,63764.0,63803.7,63757.0,63802.5,206.445
2024-10-01 06:03:00,63802.6,63814.7,63790.0,63790.1,142.301
2024-10-01 06:04:00,63790.1,63814.8,63790.0,63814.8,163.053
2024-10-01 06:05:00,63814.8,63826.0,63814.7,63826.0,47.316
2024-10-01 06:06:00,63825.9,63855.9,63825.9,63855.0,155.759
2024-10-01 06:07:00,63855.0,63882.0,63850.0,63866.2,343.46
2024-10-01 06:08:00,63866.2,63899.0,63866.1,63878.0,201.76
2024-10-01 06:09:00,63878.1,63897.6,63870.0,63870.1,90.511
2024-10-01 06:10:00,63870.1,63870.1,63860.0,63860.1,251.544
2024-10-01 06:11:00,63860.1,63860.1,63835.0,63839.7,67.581
2024-10-01 06:12:00,63839.7,63858.4,63835.0,63852.0,58.36
2024-10-01 06:13:00,63852.1,63852.1,63840.0,63845.0,41.496
2024-10-01 06:14:00,63844.9,63859.0,63844.9,63858.3,28.663
2024-10-01 06:15:00,63858.4,63923.2,63858.3,63907.4,199.949
2024-10-01 06:16:00,63907.4,63917.4,63890.0,63901.4,116.565
2024-10-01 06:17:00,63901.4,63914.7,63901.3,63911.6,58.592
2024-10-01 06:18:00,63911.5,63933.3,63911.5,63930.1,110.24
2024-10-01 06:19:00,63930.0,63930.1,63919.1,63928.1,65.038
2024-10-01 06:20:00,63928.2,63937.0,63911.5,63919.9,106.277
2024-10-01 06:21:00,63919.9,63927.1,63913.2,63915.4,88.699
2024-10-01 06:22:00,63915.5,63915.5,63902.5,63910.9,86.614
2024-10-01 06:23:00,63910.9,63930.0,63910.9,63920.5,86.228
2024-10-01 06:24:00,63920.6,63971.8,63914.4,63960.2,277.567
2024-10-01 06:25:00,63960.2,63977.0,63946.8,63976.8,106.161
2024-10-01 06:26:00,63976.9,64016.0,63976.8,63996.3,981.432
2024-10-01 06:27:00,63996.3,64004.5,63954.3,63954.3,165.069
2024-10-01 06:28:00,63954.3,63961.7,63950.8,63950.8,100.728
2024-10-01 06:29:00,63950.9,63961.7,63950.8,63957.6,54.601
2024-10-01 06:30:00,63957.6,63998.5,63955.3,63960.2,100.516
2024-10-01 06:31:00,63960.3,63996.0,63960.3,63962.7,65.233
2024-10-01 06:32:00,63962.6,63980.9,63953.7,63953.7,83.588
2024-10-01 06:33:00,63953.7,63968.0,63930.7,63940.0,119.595
2024-10-01 06:34:00,63940.1,63940.1,63901.1,63924.0,137.513
2024-10-01 06:35:00,63924.0,63954.6,63923.9,63944.2,49.271
2024-10-01 06:36:00,63944.2,63964.8,63944.2,63960.0,43.031
2024-10-01 06:37:00,63960.0,63965.3,63950.0,63950.1,48.593
2024-10-01 06:38:00,63950.1,63950.1,63926.7,63931.0,61.966
2024-10-01 06:39:00,63931.0,63937.0,63931.0,63936.2,30.306
2024-10-01 06:40:00,63936.2,63936.2,63925.9,63928.6,28.579
2024-10-01 06:41:00,63928.6,63928.6,63871.6,63888.4,291.37
2024-10-01 06:42:00,63888.3,63913.6,63888.3,63913.5,40.211
2024-10-01 06:43:00,63913.5,63913.6,63884.5,63884.6,41.953
2024-10-01 06:44:00,63884.6,63895.9,63876.4,63889.6,50.366
2024-10-01 06:45:00,63889.7,63909.8,63889.6,63909.7,42.346
2024-10-01 06:46:00,63909.7,63928.6,63904.9,63907.2,63.152
2024-10-01 06:47:00,63907.3,63933.5,63907.2,63933.4,46.141
2024-10-01 06:48:00,63933.5,63933.5,63923.1,63925.8,58.233
2024-10-01 06:49:00,63925.9,63950.0,63924.9,63940.0,155.44
2024-10-01 06:50:00,63940.0,63940.0,63938.6,63939.4,46.174
2024-10-01 06:51:00,63939.3,63980.0,63939.3,63980.0,134.032
2024-10-01 06:52:00,63979.9,64000.0,63979.9,63980.1,112.894
2024-10-01 06:53:00,63980.2,63997.7,63980.1,63986.6,84.275
2024-10-01 06:54:00,63986.6,63997.3,63986.5,63995.0,86.288
2024-10-01 06:55:00,63994.9,63999.9,63990.7,63999.9,67.76
2024-10-01 06:56:00,63999.9,64048.0,63999.8,64042.7,915.803
2024-10-01 06:57:00,64042.7,64070.0,64032.1,64032.1,292.272
2024-10-01 06:58:00,64032.1,64055.0,64011.8,64022.9,169.686
2024-10-01 06:59:00,64023.0,64023.0,64000.0,64005.8,111.108
2024-10-01 07:00:00,64005.9,64053.0,64001.1,64025.1,360.726
2024-10-01 07:01:00,64025.1,64025.1,63975.3,63985.3,170.305
2024-10-01 07:02:00,63985.2,64012.8,63984.0,63998.4,128.565
2024-10-01 07:03:00,63998.5,64011.5,63983.1,64001.6,56.789
2024-10-01 07:04:00,64001.6,64012.8,64001.5,64008.2,57.787
2024-10-01 07:05:00,64008.2,64028.9,64001.8,64024.8,119.465
2024-10-01 07:06:00,64024.9,64024.9,63982.1,63993.1,211.901
2024-10-01 07:07:00,63993.2,64000.1,63986.5,63986.5,34.801
2024-10-01 07:08:00,63986.6,63986.6,63967.1,63968.0,130.291
2024-10-01 07:09:00,63968.0,63971.6,63927.9,63930.0,515.697
2024-10-01 07:10:00,63930.0,63945.0,63916.3,63925.9,79.704
2024-10-01 07:11:00,63926.0,63955.5,63925.9,63928.1,117.202
2024-10-01 07:12:00,63928.1,63972.9,63928.0,63964.9,46.101
2024-10-01 07:13:00,63964.9,63965.0,63935.3,63938.0,52.03
2024-10-01 07:14:00,63938.0,63949.2,63926.2,63926.3,26.255
2024-10-01 07:15:00,63926.2,63953.2,63926.2,63941.8,54.261
2024-10-01 07:16:00,63941.8,63960.0,63929.0,63946.0,44.978
2024-10-01 07:17:00,63945.9,63955.0,63934.1,63934.1,26.561
2024-10-01 07:18:00,63934.2,63934.2,63911.0,63911.0,63.924
2024-10-01 07:19:00,63911.1,63911.1,63890.7,63895.9,124.486
2024-10-01 07:20:00,63896.0,63916.8,63895.9,63907.3,38.39
2024-10-01 07:21:00,63907.3,63945.3,63902.2,63941.9,47.942
2024-10-01 07:22:00,63941.9,63960.0,63941.9,63945.2,61.463
2024-10-01 07:23:00,63945.3,63945.3,63911.2,63919.9,100.729
2024-10-01 07:24:00,63920.0,63932.5,63903.8,63914.4,54.244
2024-10-01 07:25:00,63914.4,63978.0,63914.4,63978.0,83.069
2024-10-01 07:26:00,63978.0,63987.0,63971.1,63971.2,89.7
2024-10-01 07:27:00,63971.2,64009.5,63971.1,64004.5,136.233
2024-10-01 07:28:00,64004.5,64008.0,63984.4,63984.5,49.093
2024-10-01 07:29:00,63984.5,63987.4,63979.9,63980.0,19.852
2024-10-01 07:30:00,63980.0,64002.8,63974.4,64002.8,43.316
2024-10-01 07:31:00,64002.8,64040.8,64002.7,64009.5,133.855
2024-10-01 07:32:00,64009.6,64009.6,63931.6,63931.7,129.456
2024-10-01 07:33:00,63931.6,63985.6,63930.2,63974.4,104.918
2024-10-01 07:34:00,63974.3,64012.8,63974.3,64012.8,108.557
2024-10-01 07:35:00,64012.7,64046.0,64006.5,64041.8,195.431
2024-10-01 07:36:00,64041.9,64080.0,64041.8,64070.0,340.767
2024-10-01 07:37:00,64070.0,64075.0,64044.4,64057.0,156.974
2024-10-01 07:38:00,64057.0,64078.0,64056.9,64078.0,154.272
2024-10-01 07:39:00,64078.0,64092.6,64077.9,64079.8,207.048
2024-10-01 07:40:00,64079.8,64089.6,64073.3,64087.7,74.843
2024-10-01 07:41:00,64087.7,64090.0,64083.6,64087.5,52.362
2024-10-01 07:42:00,64087.5,64091.0,64036.0,64040.3,200.042
2024-10-01 07:43:00,64040.4,64064.0,64040.3,64061.4,53.615
2024-10-01 07:44:00,64061.3,64073.0,64058.6,64064.4,51.621
2024-10-01 07:45:00,64064.5,64070.4,64020.0,64020.0,103.66
2024-10-01 07:46:00,64020.1,64020.1,64002.0,64002.1,71.068
2024-10-01 07:47:00,64002.1,64018.1,64000.7,64000.8,82.688
2024-10-01 07:48:00,64000.8,64029.8,64000.8,64002.8,78.885
2024-10-01 07:49:00,64002.8,64018.5,64002.8,64008.0,33.997
2024-10-01 07:50:00,64008.1,64015.0,64008.1,64008.2,48.251
2024-10-01 07:51:00,64008.3,64015.2,64002.1,64015.1,87.749
2024-10-01 07:52:00,64015.1,64015.1,64003.0,64010.4,51.446
2024-10-01 07:53:00,64010.4,64010.5,63978.0,63978.0,100.095
2024-10-01 07:54:00,63978.1,63983.5,63951.9,63967.2,146.036
2024-10-01 07:55:00,63967.2,63991.4,63967.2,63991.4,49.097
2024-10-01 07:56:00,63991.3,63996.1,63980.8,63996.0,30.38
2024-10-01 07:57:00,63996.0,64003.0,63996.0,63999.4,32.596
2024-10-01 07:58:00,63999.4,63999.4,63988.0,63993.2,30.4
2024-10-01 07:59:00,63993.2,64017.0,63993.2,64017.0,48.672
2024-10-01 08:00:00,64016.9,64040.0,63991.9,63991.9,111.095
2024-10-01 08:01:00,63991.9,64011.4,63987.2,64011.4,48.272
2024-10-01 08:02:00,64011.4,64053.5,64011.3,64048.7,85.861
2024-10-01 08:03:00,64048.7,64071.0,64043.5,64043.5,119.591
2024-10-01 08:04:00,64043.4,64063.8,64041.9,64056.3,70.363
2024-10-01 08:05:00,64056.4,64070.4,64026.6,64028.0,77.124
2024-10-01 08:06:00,64027.9,64027.9,63981.0,63981.0,61.644
2024-10-01 08:07:00,63981.0,64006.4,63981.0,64002.6,60.011
2024-10-01 08:08:00,64002.7,64008.8,63985.1,63985.2,35.095
2024-10-01 08:09:00,63985.1,63985.2,63965.8,63971.9,44.785
2024-10-01 08:10:00,63971.9,63979.0,63970.0,63970.1,45.824
2024-10-01 08:11:00,63970.1,63970.1,63950.0,63950.0,62.102
2024-10-01 08:12:00,63950.0,63963.0,63942.4,63962.9,56.751
2024-10-01 08:13:00,63962.9,63963.0,63938.0,63938.1,36.663
2024-10-01 08:14:00,63938.1,63938.1,63920.2,63926.3,85.771
2024-10-01 08:15:00,63926.3,63936.6,63926.3,63936.6,27.34
2024-10-01 08:16:00,63936.5,63948.7,63926.4,63948.6,68.376
2024-10-01 08:17:00,63948.6,63950.0,63948.6,63950.0,13.164
2024-10-01 08:18:00,63949.9,63974.7,63949.9,63974.7,63.459
2024-10-01 08:19:00,63974.6,63974.7,63938.0,63938.0,51.663
